fix_time_utc,fix_ret_1s_bp,realized_volatility_5s_bp,realized_volatility_10s_bp,realized_volatility_20s_bp,realized_volatility_5s_pct,realized_volatility_10s_pct,realized_volatility_20s_pct,realized_volatility_5s_ann_pct,realized_volatility_10s_ann_pct,realized_volatility_20s_ann_pct,z5,z10,z20,zmax,spike_flag,reversal_2s,suspicious_flag,hour_utc,dow,is_weekend
2026-04-07 14:00:00+00:00,1.1064578828545177,0.6351894770420506,0.48232884558443173,0.5054526343317246,0.006351894770420506,0.004823288455844317,0.005054526343317246,35.670286547978364,27.0861038386083,28.384664662587838,2.4248275615853663,2.8466322544339,2.7018421714892744,2.8466322544339,False,False,False,14,Tuesday,False
2026-04-07 14:05:00+00:00,0.0,0.42858840869915743,0.4702034975978137,0.5198697414895077,0.004285884086991575,0.004702034975978138,0.005198697414895077,24.068206262851746,26.40518160546497,29.19428503902393,0.44806946438035433,0.1564317911350372,0.09996393124218139,0.1564317911350372,False,False,False,14,Tuesday,False
2026-04-07 14:10:00+00:00,1.676857484597352,0.2626475866617101,0.6988602420675024,0.7280237868118139,0.0026264758666171015,0.006988602420675024,0.007280237868118139,14.749480298361359,39.2458407963944,40.88357573279278,5.648279803020393,1.509510661361037,2.076253391309483,2.076253391309483,False,False,False,14,Tuesday,False
2026-04-07 14:15:00+00:00,-0.0014729329053186921,0.001472932905097306,0.0010868253291234072,0.42928190563801155,1.472932905097306e-05,1.0868253291234071e-05,0.004292819056380116,0.0827153797248579,0.06103276631402123,24.1071509170426,0.14729329051343734,0.16202261957126138,0.11956925993306518,0.16202261957126138,False,True,False,14,Tuesday,False
2026-04-07 14:20:00+00:00,1.3556914378638045,0.1399421731625351,0.2594940242855912,0.6501253718957316,0.001399421731625351,0.002594940242855912,0.006501253718957316,7.858721841709556,14.572385938853197,36.50904044510252,10.452014090310724,5.430508489254719,1.6628637424107193,5.430508489254719,True,False,False,14,Tuesday,False
2026-04-07 14:25:00+00:00,0.0,0.24080607817710079,1.0793832870497977,0.7850459327987405,0.002408060781771008,0.010793832870497977,0.007850459327987405,13.522928388348312,60.61484413038565,44.085763993855025,0.5744643730726038,0.4154230904893301,0.3718762088112186,0.4154230904893301,False,False,False,14,Tuesday,False
2026-04-07 14:30:00+00:00,0.0,0.05628328810861889,0.587134100455511,0.5185057344829908,0.0005628328810861889,0.005871341004555109,0.0051850573448299075,3.1606962760876307,32.97164446562629,29.11768660259756,0.4536267633871345,0.3396656013673303,0.24156302918333405,0.3396656013673303,False,False,False,14,Tuesday,False
2026-04-07 14:35:00+00:00,0.38315697718600117,0.5887133256355286,0.6172577454087042,0.5984977884405253,0.005887133256355285,0.006172577454087042,0.005984977884405253,33.06032889244857,34.66329567552005,33.609794216713,0.781504263316605,1.1755175680340433,1.0520628767513245,1.1755175680340433,False,False,False,14,Tuesday,False
2026-04-07 14:45:00+00:00,0.0014705965607516654,0.446635103248927,0.38227110095330724,0.435802630897698,0.00446635103248927,0.0038227110095330726,0.0043580263089769795,25.081653098954646,21.467168778542163,24.4733347833069,0.7328762762152681,0.7600577552081766,0.4148155442818601,0.7600577552081766,False,False,False,14,Tuesday,False
2026-04-07 14:50:00+00:00,1.24210452601445,0.7217657146010289,0.5771099109061113,0.4607448197440804,0.0072176571460102895,0.005771099109061113,0.004607448197440803,40.53214165356941,32.408716825037146,25.87401136162079,2.558529706838037,2.6760617776852618,3.093820032012328,3.093820032012328,False,False,False,14,Tuesday,False
2026-04-07 14:55:00+00:00,-2.3813979418190283,0.00122974283520228,0.3758458356403985,0.31524631099656886,1.2297428352022798e-05,0.003758458356403985,0.0031524631099656888,0.06905857369719098,21.10634564915794,17.703262810344512,238.1691906582918,6.784699183351095,7.819169699245059,7.819169699245059,True,False,False,14,Tuesday,False
2026-04-07 15:00:00+00:00,-0.5423038246705416,0.4567609817817601,0.48641384606665905,0.5462633663905803,0.004567609817817601,0.00486413846066659,0.0054626336639058025,25.65029127995566,27.31550489611359,30.67646980008979,0.30854707348558086,0.8664945817477039,0.8914615100327027,0.8914615100327027,False,True,False,15,Tuesday,False
2026-04-07 15:05:00+00:00,-2.503202130138633,0.0006588145043645886,0.18308783336924248,0.3201624171409002,6.588145043645886e-06,0.0018308783336924248,0.003201624171409002,0.03699699538802887,10.281649359403737,17.979336204515313,250.29074993353814,13.988361301928114,7.960263914602873,13.988361301928114,True,False,False,15,Tuesday,False
2026-04-07 15:10:00+00:00,4.475910244577769,0.7195033955847168,0.5496619664582014,0.5824860643842968,0.007195033955847167,0.005496619664582014,0.005824860643842969,40.40509677878561,30.867324722369926,32.71062506190817,5.964069589950722,8.126406640089767,7.354927213712249,8.126406640089767,True,False,False,15,Tuesday,False
2026-04-07 15:15:00+00:00,0.5022806266465482,1.1495354448409412,1.1349066032092998,0.8029717415908081,0.011495354448409411,0.011349066032092998,0.008029717415908081,64.5543734532296,63.73286272025016,45.09242225777175,0.285910597340957,0.30459633468589387,0.576362311713978,0.576362311713978,False,False,False,15,Tuesday,False
2026-04-07 15:20:00+00:00,-0.6377946532632514,0.3106401496972773,0.22482701092202723,0.4578793281982155,0.0031064014969727732,0.0022482701092202723,0.004578793281982155,17.44459496496857,12.625593139011112,25.713094173543627,1.5186224351902748,2.467541042586511,1.5917732843832872,2.467541042586511,False,False,False,15,Tuesday,False
2026-04-07 15:25:00+00:00,0.0,0.5035210165473545,0.35604371512589905,0.4656251465651394,0.0050352101654735455,0.00356043715125899,0.004656251465651394,28.27619095141978,19.994319492334448,26.148075499089863,0.44721264267140587,0.3162265683737958,0.3674003915396255,0.3674003915396255,False,False,False,15,Tuesday,False
2026-04-07 15:30:00+00:00,0.0014665086446801622,0.4145165036015345,0.6032132729894176,0.7047758689693163,0.004145165036015345,0.006032132729894176,0.007047758689693163,23.27797137192496,33.87460131939808,39.57804420077268,0.9905048429339427,0.16142148459315567,0.1235075323652053,0.16142148459315567,False,False,False,15,Tuesday,False
2026-04-07 15:35:00+00:00,-0.3007829232995568,0.13304340171098927,0.09409699127904987,0.7338737269266286,0.0013304340171098928,0.0009409699127904986,0.007338737269266286,7.471308064561355,5.284197493095633,41.21209036933191,2.710739895219517,3.516172102127974,0.25622993246162523,3.516172102127974,False,False,False,15,Tuesday,False
2026-04-07 15:40:00+00:00,0.0,0.9838840721565099,0.7693494858699447,0.5732018478038033,0.009838840721565099,0.007693494858699447,0.005732018478038034,55.2519020737668,43.20429983241676,32.18925202635051,0.8087714269418924,0.5444438625232192,0.4108498231413974,0.5444438625232192,False,False,False,15,Tuesday,False
2026-04-07 15:45:00+00:00,0.0,1.3300539874819615,0.9810910817223236,0.7243180895933347,0.013300539874819614,0.009810910817223236,0.007243180895933347,74.69173935106289,55.09505632503506,40.67547517946063,0.5049675716537112,0.46244506600919894,0.4562597448070944,0.46244506600919894,False,False,False,15,Tuesday,False
2026-04-07 15:50:00+00:00,0.11889504231947068,0.5010587491988603,0.3542899833485661,0.2546640823709407,0.005010587491988603,0.003542899833485661,0.0025466408237094064,28.137917593543122,19.895835311965037,14.301151262693299,0.2091922742107055,0.02028144501115274,0.19364399415005656,0.19364399415005656,False,False,False,15,Tuesday,False
2026-04-07 15:55:00+00:00,-0.0014669640778971714,0.4817547274980591,0.35738870398810185,0.49637922111352456,0.0048175472749805905,0.0035738870398810186,0.004963792211135245,27.0538631334432,20.069849928295113,27.87512969521308,0.4720081874831196,0.5513111660553685,0.03176918938944426,0.5513111660553685,False,False,False,15,Tuesday,False
2026-04-07 16:00:00+00:00,0.0,0.4949136573181543,0.3342888379379888,0.3598760063640976,0.004949136573181543,0.0033428883793798878,0.003598760063640976,27.792828142015686,18.772632529378882,20.20952917628329,0.1126333279812416,0.13559559201856106,0.03852048142877562,0.13559559201856106,False,False,False,16,Tuesday,False
2026-04-07 16:05:00+00:00,-2.2864429777460225,0.25887101891818487,0.1829357318979492,0.41525673338580105,0.0025887101891818487,0.001829357318979492,0.00415256733385801,14.537399874411767,10.273107808793254,23.319540398916867,8.386565689848167,12.182390070378407,5.505918545857089,12.182390070378407,True,False,False,16,Tuesday,False
2026-04-07 16:10:00+00:00,-0.0014676345117040936,0.0006563461073502251,0.0009784230080746841,0.0008247393965768002,6.56346107350225e-06,9.784230080746842e-06,8.247393965768002e-06,0.036858377806978024,0.05494522551866591,0.04631482678255021,0.17611614142646975,0.14676345119237838,0.14676345118686074,0.14676345119237838,False,False,False,16,Tuesday,False
2026-04-07 16:15:00+00:00,0.0,0.3626906730459105,0.2564750749083221,0.24109944168630656,0.003626906730459105,0.002564750749083221,0.002410994416863066,20.367592196383775,14.402851031155253,13.539402780343629,0.44822245282995216,0.31749582648755253,0.1527458460512966,0.31749582648755253,False,False,False,16,Tuesday,False
2026-04-07 16:20:00+00:00,-0.0073401999927923955,0.25932280483555703,0.18331905890317712,0.3454559416438668,0.0025932280483555704,0.0018331905890317714,0.003454559416438668,14.562770781382788,10.294634273906835,19.39974271224057,0.4189047506544289,0.2770714249782889,0.27937804494015667,0.27937804494015667,False,False,False,16,Tuesday,False
2026-04-07 16:25:00+00:00,0.9427130556786752,0.59124297340836,0.5137962746952544,0.7030318208809213,0.0059124297340836,0.0051379627469525435,0.007030318208809213,33.202386127625935,28.853217831960766,39.48010382657724,0.9516326709443891,0.9818464187148447,0.846940925049502,0.9818464187148447,False,False,False,16,Tuesday,False
2026-04-07 16:30:00+00:00,0.0,0.08370454673797674,0.08857492979492765,0.3469573098100915,0.0008370454673797674,0.0008857492979492765,0.0034695730981009146,4.700589785297427,4.974095511571222,19.48405492873483,0.4471794790697239,2.719299468182407e-13,0.38902659369009757,0.38902659369009757,False,False,False,16,Tuesday,False
2026-04-07 16:35:00+00:00,0.0,0.2749337594458331,0.28377577522184577,0.2123900322914031,0.002749337594458331,0.0028377577522184574,0.002123900322914031,15.43943395727348,15.935974356306629,11.927170687790191,0.48099074245814666,0.5737691602758044,0.3836528704607591,0.5737691602758044,False,False,False,16,Tuesday,False
2026-04-07 16:40:00+00:00,0.8210598189133114,0.001224556475727415,0.2599168217737674,0.4599439226261736,1.2245564757274152e-05,0.002599168217737674,0.004599439226261736,0.06876732370754893,14.596128944838185,25.829035443845484,82.07670939262675,2.716864050780058,1.4850091746905634,2.716864050780058,False,True,False,16,Tuesday,False
2026-04-07 16:45:00+00:00,-0.0014636941275515806,0.0006545839135092717,0.19950047610711405,0.2706415640956166,6.545839135092717e-06,0.0019950047610711404,0.002706415640956166,0.03675941842315353,11.203332873739912,15.198397473522055,0.17564329530688208,0.32356261827912997,0.3737459700505859,0.3737459700505859,False,True,False,16,Tuesday,False
2026-04-07 16:50:00+00:00,-0.0014639709783566424,0.5058971395767398,0.37076862111311804,0.35398094763371807,0.005058971395767398,0.0037076862111311806,0.0035398094763371807,28.409626709401977,20.821224903932396,19.878480817124345,0.4450428038645456,0.24597845250428377,0.1505482884406974,0.24597845250428377,False,False,False,16,Tuesday,False
2026-04-07 16:55:00+00:00,0.0,0.4698256597507224,0.3210383375580142,0.31451227794573944,0.004698256597507224,0.003210383375580142,0.0031451227794573942,26.383963394582167,18.028525199926857,17.66204177283504,0.2850403003842136,0.20902842679263994,0.15165105869815762,0.20902842679263994,False,False,False,16,Tuesday,False
2026-04-07 17:00:00+00:00,0.0014656310601372227,0.00103635766155924,0.0009770873736038522,0.0008864214586161811,1.03635766155924e-05,9.770873736038522e-06,8.864214586161811e-06,0.058198657393002715,0.054870220396541096,0.04977870159052225,0.14656310602436146,0.1465631060244021,0.15389126132512748,0.15389126132512748,False,True,False,17,Tuesday,False
2026-04-07 17:05:00+00:00,-2.1981006859571504,0.38272104535156926,0.5377968072492579,0.39025605080980663,0.0038272104535156926,0.005377968072492579,0.003902560508098066,21.49243627146633,30.201013890378015,21.9155789927336,5.1492297703909005,4.229540906998522,5.803073994667362,5.803073994667362,True,True,True,17,Tuesday,False
2026-04-07 17:10:00+00:00,-1.2101787018472703,0.6441041979093316,0.6282579910409084,0.6465731391426895,0.006441041979093317,0.006282579910409084,0.006465731391426896,36.17090984122304,35.28103562238773,36.30955798393805,2.658165402504399,2.176404957993569,1.7688308830547808,2.176404957993569,False,False,False,17,Tuesday,False
2026-04-07 17:15:00+00:00,0.0,0.2245817992439352,0.17585227676116816,0.12788688813309643,0.002245817992439352,0.0017585227676116817,0.0012788688813309642,12.61182280568761,9.875322764155303,7.181734128657183,0.44720884424761037,0.45791207940286016,0.31482852892561686,0.45791207940286016,False,False,False,17,Tuesday,False
2026-04-07 17:20:00+00:00,0.001464784135508764,0.14809757033457926,0.3150279643195193,0.5156573176558469,0.0014809757033457927,0.0031502796431951926,0.005156573176558469,8.31670385267434,17.691001132815742,28.95772827818473,0.5479546578833789,0.4384972574566776,0.25483745899355625,0.4384972574566776,False,True,False,17,Tuesday,False
2026-04-07 17:25:00+00:00,0.0,0.0006542488411969176,0.000975296589629846,0.25881993721962926,6.542488411969176e-06,9.752965896298461e-06,0.0025881993721962922,0.03674060179311169,0.0547696554788164,14.534531283399643,0.029258897713157525,1.7146863822139146e-11,0.4312273868872625,0.4312273868872625,False,False,False,17,Tuesday,False
2026-04-07 17:30:00+00:00,2.076832733788569,0.0010335643261906663,0.20799483639646246,0.29322027612971135,1.0335643261906664e-05,0.002079948363964625,0.0029322027612971135,0.058041792273817144,11.680350010380494,16.466348466493447,207.68327337886657,9.566867037756762,6.590259845804629,9.566867037756762,True,False,False,17,Tuesday,False
2026-04-07 17:35:00+00:00,0.0,0.21676033765221783,0.34481281091526356,0.24974734935792076,0.002167603376522178,0.0034481281091526357,0.0024974734935792075,12.172593589391735,19.363626469440202,14.025042665505827,0.44721359549995315,0.4398822930114264,0.30366098041647344,0.4398822930114264,False,False,False,17,Tuesday,False
2026-04-07 17:40:00+00:00,0.1120490000471621,0.8118418727775243,0.7036393151644469,0.6901184202629219,0.008118418727775243,0.007036393151644469,0.006901184202629219,45.59054153175868,39.51421883627565,38.75492698249929,1.188889663375392,0.7654769906055637,0.3441012972647544,0.7654769906055637,False,False,False,17,Tuesday,False
2026-04-07 17:45:00+00:00,0.0,1.004675796170409,0.6855293894040166,0.5968661396992824,0.010046757961704088,0.006855293894040167,0.005968661396992824,56.41950131809931,38.49722112994496,33.51816584400001,0.03245680765034083,0.04077080289060059,0.0897582395156189,0.0897582395156189,False,False,False,17,Tuesday,False
2026-04-07 17:50:00+00:00,-0.0014547683772203309,0.0007968095146325656,0.2999091900706839,0.3118339509148996,7.968095146325657e-06,0.0029990919007068387,0.0031183395091489963,0.04474637055301463,16.84197729158096,17.511635168015093,0.203667577090829,0.32161618310644524,0.4843196708604558,0.4843196708604558,False,True,False,17,Tuesday,False
2026-04-07 17:55:00+00:00,0.0,0.36989305889223084,0.5063134143385175,0.9033756271812776,0.0036989305889223085,0.005063134143385176,0.009033756271812776,20.772056023718783,28.433003419142906,50.73079552903642,0.4481958737445104,0.19561689867672513,0.13923560138752597,0.19561689867672513,False,False,False,17,Tuesday,False
2026-04-07 18:00:00+00:00,0.0014554808809237685,0.0010291804007142716,0.0009703205865388545,0.3953800618396789,1.0291804007142717e-05,9.703205865388545e-06,0.003953800618396789,0.057795604508433816,0.05449021845642451,22.203327685551518,0.14554808808814157,0.14554808808817715,0.03331558229140038,0.14554808808817715,False,False,False,18,Tuesday,False
2026-04-07 18:05:00+00:00,0.0014561626954292836,0.3472763454263565,0.37764445025117965,0.39590032856131935,0.003472763454263565,0.0037764445025117964,0.003959003285613194,19.50197098726933,21.207350311348996,22.232544263774308,0.44196952359978986,0.4654498551360391,0.016183816484478242,0.4654498551360391,False,True,False,18,Tuesday,False
2026-04-07 18:10:00+00:00,0.0,0.39343821289491915,0.31915415634315486,0.33588686800644557,0.003934382128949191,0.003191541563431549,0.003358868680064456,22.094279423897326,17.922715380539845,18.862372980873115,0.877612735864405,0.5413962740076048,0.37387661359329605,0.5413962740076048,False,False,False,18,Tuesday,False
2026-04-07 18:15:00+00:00,0.0,0.001218776327076926,0.0010748596872677115,0.0009997921135416574,1.218776327076926e-05,1.0748596872677117e-05,9.997921135416574e-06,0.06844272834489747,0.06036081268577356,0.05614524872879608,0.029134326713321505,0.014567163366258351,0.0072835816927078,0.014567163366258351,False,False,False,18,Tuesday,False
2026-04-07 18:20:00+00:00,1.6998257755935977,0.0015957362862724198,0.0010748485696302622,0.08811427605969258,1.59573628627242e-05,1.0748485696302622e-05,0.0008811427605969258,0.08961163974474316,0.06036018835346346,4.94822661523536,169.95344353398596,169.9680105466729,18.98447463531153,169.9680105466729,True,True,True,18,Tuesday,False
2026-04-07 18:25:00+00:00,0.9565371961034592,0.0012200223404323386,0.31265980814504024,0.4114065909616979,1.2200223404323386e-05,0.0031265980814504024,0.004114065909616979,0.06851270062094515,17.558012768891004,23.103328247295853,95.6828837224332,2.7431282788071,1.9434222066870133,2.7431282788071,False,False,False,18,Tuesday,False
2026-04-07 18:30:00+00:00,0.0014567774480329422,0.0012188274584094953,0.0009711849650739721,0.12736629845668296,1.2188274584094954e-05,9.711849650739721e-06,0.0012736629845668296,0.06844559972320308,0.05453875929525759,7.152499414288075,0.17481329377065127,0.14567774480664433,0.2350383731269828,0.2350383731269828,False,True,False,18,Tuesday,False
2026-04-07 18:35:00+00:00,-1.8253261875097233,0.0010291729101956745,0.0009703135245189167,0.3310362592072173,1.0291729101956744e-05,9.703135245189166e-06,0.0033103625920721733,0.05779518386395779,0.05448982187511468,18.589977716067487,182.5326187509544,182.5326187509544,5.537059501390858,182.5326187509544,True,False,False,18,Tuesday,False
2026-04-07 18:40:00+00:00,-0.0014578684412110065,0.4280050954848559,0.47190850921798044,0.32509424506127993,0.004280050954848559,0.004719085092179804,0.0032509424506127994,24.03544918759563,26.500929811720216,18.256292485252974,0.6547158510306709,0.06116899390911775,0.04663884031778404,0.06116899390911775,False,True,False,18,Tuesday,False
2026-04-07 18:45:00+00:00,0.0,0.0006526494729615741,0.0010768166925722966,0.15087064727693567,6.526494729615741e-06,1.0768166925722965e-05,0.0015087064727693565,0.03665078619428265,0.0604707120819593,8.472431320978883,0.029187371739906313,0.014593685843978526,0.38206067104209124,0.38206067104209124,False,False,False,18,Tuesday,False
2026-04-07 18:50:00+00:00,-1.2822310253219156,0.5734320770419012,0.4054782216695966,0.28671674821500465,0.005734320770419012,0.004054782216695966,0.0028671674821500463,32.20218099194502,22.77040926948746,16.10113035020685,2.6832772214693184,3.4784953974752235,4.695723514478524,4.695723514478524,True,False,False,18,Tuesday,False
2026-04-07 18:55:00+00:00,-1.47240143163672,0.0010338316472577045,0.0009747058236805739,0.03762379742241093,1.0338316472577047e-05,9.74705823680574e-06,0.00037623797422410934,0.05805680420239311,0.05473647988089646,2.112836694540583,147.24014316366,147.24014316366004,38.9133438729862,147.24014316366004,True,True,True,18,Tuesday,False
2026-04-07 19:00:00+00:00,-2.2970812994527567,0.0012224271770160694,0.001078079434894391,0.20961079780726888,1.2224271770160694e-05,1.078079434894391e-05,0.0020961079780726886,0.06864774884378758,0.0605416238053007,11.771097430886208,229.7373515439626,229.72274074461606,10.944154906257552,229.72274074461606,True,False,False,19,Tuesday,False
2026-04-07 19:05:00+00:00,-0.0014610575195670933,0.7062520074484975,0.6579151453074131,0.46742942066750226,0.007062520074484975,0.006579151453074132,0.004674294206675022,39.66093959567451,36.94649015071235,26.249397980913848,0.6999772868324242,0.22605402430022736,0.1217398326901879,0.22605402430022736,False,False,False,19,Tuesday,False
2026-04-07 19:10:00+00:00,-0.8025661655429532,0.24629332029968284,0.18599269750388092,0.22824784457051764,0.0024629332029968286,0.0018599269750388093,0.0022824784457051764,13.83107502166806,10.444777590916676,12.817696630779981,2.8098867828586718,4.100481070458856,3.2062495239270854,4.100481070458856,True,False,False,19,Tuesday,False
2026-04-07 19:15:00+00:00,0.0,2.1464288328827936e-08,0.0008291974282969221,0.30128936890476427,2.1464288328827936e-10,8.29197428296922e-06,0.0030128936890476427,1.2053683867735637e-06,0.046565176126555786,16.919483888082468,0.0,0.014607644879298746,0.0732121042576209,0.0732121042576209,False,False,False,19,Tuesday,False
2026-04-07 19:20:00+00:00,-1.3733961547878573,1.6834172650316919,1.3705451455714146,1.3690712482386185,0.01683417265031692,0.013705451455714146,0.013690712482386186,94.5355337168459,76.96559819777465,76.88282865875779,1.2281217361524301,1.225550221953509,1.3111227239177967,1.3111227239177967,False,False,False,19,Tuesday,False
2026-04-07 19:25:00+00:00,-1.0553206683282128,0.0006518354726660563,1.0427076149566419,0.8216026904190805,6.5183547266605625e-06,0.010427076149566419,0.008216026904190805,0.03660507444237127,58.555251236947406,46.138679016400644,105.5612178013563,1.3523933790185914,1.6257964274695795,1.6257964274695795,False,True,False,19,Tuesday,False
2026-04-07 19:30:00+00:00,-3.3045967883286895,1.5685176362644428,1.050631337607027,0.7247875908611479,0.015685176362644427,0.010506313376070272,0.007247875908611479,88.0831241122819,59.000223119640026,40.70184092600216,1.9835685757275408,3.053335100735895,4.492613157125945,4.492613157125945,True,False,False,19,Tuesday,False
2026-04-07 19:35:00+00:00,0.001459949177116059,0.0006529091207373794,0.0006882266421627678,0.0005752702879911778,6.529091207373795e-06,6.882266421627678e-06,5.7527028799117776e-06,0.03666536721443376,0.03864869054540979,0.03230540926266775,0.17519390125370396,0.14599491771141845,0.1532946635970665,0.1532946635970665,False,True,False,19,Tuesday,False
2026-04-07 19:40:00+00:00,-0.21905242012930562,0.17356386307005497,0.1720589432727619,0.3876375620568195,0.0017356386307005496,0.0017205894327276187,0.003876375620568195,9.746812492728182,9.662300827561513,21.76853272147504,1.71139166104553,1.3019815302978361,0.40518546745910033,1.3019815302978361,False,False,False,19,Tuesday,False
2026-04-07 19:45:00+00:00,0.6874663430647915,1.7314221960459415,1.193991028991445,0.8930995392955666,0.017314221960459415,0.01193991028991445,0.008930995392955667,97.23134293107955,67.05086226896177,50.15372205297307,0.7316869918642873,0.8184003873913136,0.9289982798849101,0.9289982798849101,False,False,False,19,Tuesday,False
2026-04-07 19:50:00+00:00,7.496208128305574,0.5253284612077401,0.6595372824181628,2.248502375818778,0.005253284612077401,0.006595372824181628,0.02248502375818778,29.500829941879058,37.0375843795242,126.2689747675972,14.8962699731474,11.334795748725414,3.5849092304739405,11.334795748725414,True,False,False,19,Tuesday,False
2026-04-07 19:55:00+00:00,4.79244375933153,0.6463627042185455,0.4730378210176495,0.4428567620967172,0.006463627042185454,0.0047303782101764955,0.004428567620967172,36.29774060610792,26.5643484874889,24.86947308583012,7.564191741781867,10.371288460689682,10.685077544448944,10.685077544448944,True,True,True,19,Tuesday,False
2026-04-07 20:00:00+00:00,4.157875307419811,2.2285470589939522,1.557570089450206,1.252263471321892,0.022285470589939523,0.01557570089450206,0.012522634713218921,125.14834557737196,87.4683435688766,70.32326332550505,2.135142993375479,2.7949506068444143,3.211155172973662,3.211155172973662,False,False,False,20,Tuesday,False
